problem,noise_level,sample_size,mean_MSE_obs_train,std_MSE_obs_train,MAD_MSE_obs_train,min_MSE_obs_train,std_MSE_obs_train_inliers,n_filtered_out,n_total,n_inliers
new_3_5,0.0001,32,1.1773838308082383,3.101769627068622,0.37821860698624077,0.008527473436262398,0.3446879869521313,30,200,170
new_3_5,0.0001,128,0.30621974883302366,1.5620597821803341,0.023688095022884915,0.0009975978854615288,0.01657178051333032,69,200,131
new_3_5,0.0001,512,0.2092906415430538,0.33585526641114805,0.04693680761445014,0.010789615502209474,0.0348451597642317,58,200,142
new_3_5,0.0001,2048,0.15553086959381543,0.17460838931121123,0.0674854485780832,0.01321297373529,0.05672224229100778,50,200,150
new_3_5,0.001,32,1.5776840999791772,4.2355678974868844,0.3560799286225983,0.0044342054594289,0.31456419098101857,34,200,166
new_3_5,0.001,128,0.5366304482250527,2.758244105790955,0.016186177455717703,0.0008427403194000999,0.012604470774542867,58,200,142
new_3_5,0.001,512,0.21289115649686852,0.34759930628860053,0.03856894774507996,0.016561666897779603,0.0306868451380169,58,200,142
new_3_5,0.001,2048,0.1500366160964499,0.17506951693293188,0.0680461159119776,0.016307532630902503,0.05872006535200151,44,200,156
new_3_5,0.01,32,1.209961385334797,3.254405957837563,0.37040216471317555,0.005097914304102399,0.32049406040736655,35,200,165
new_3_5,0.01,128,0.7671280813970293,3.3047551335294427,0.02771447614446565,0.0047249373897124,0.0184282574475979,68,200,132
new_3_5,0.01,512,0.21780337870204164,0.3497003174236136,0.047116281661465045,0.017350885502017598,0.029229740965241786,63,200,137
new_3_5,0.01,2048,0.14959682682824624,0.16861423393950323,0.0656487252664692,0.0219893339097601,0.057284206443969914,42,200,158
new_3_5,0.1,32,1.7454522499861553,3.84520116501307,0.2897275451008799,0.15663196946370492,0.22259914507782824,62,200,138
new_3_5,0.1,128,1.8890209058299825,2.3989424751741923,0.29998375158314505,0.36113284981488997,0.21999023326910996,66,200,134
new_3_5,0.1,512,0.9488411582427239,0.25163755590162146,0.05730677156261882,0.7475886164724849,0.0399599728408978,64,200,136
new_3_5,0.1,2048,0.9464369417441416,0.15600505524018787,0.07137532789224715,0.7807866018136901,0.0559418446564927,54,200,146
new_4_1,0.0001,32,68.70554788745108,82.10297392360364,32.52550106657962,0.3619647213558016,26.913563691166722,46,200,154
new_4_1,0.0001,128,95.2665599559508,483.70502706122585,1.3433232377806943,0.09121475151684,0.9852933806549028,68,200,132
new_4_1,0.0001,512,17.886979218562978,11.659800429928499,5.889451501329433,2.565750425616,4.813602432848936,61,200,139
new_4_1,0.0001,2048,22.53238571306015,10.84784668100135,6.078102010240123,1.9412032434784898,5.258782819669311,124,200,76
new_4_1,0.001,32,57.50531645746992,64.6518122766125,28.21863071141663,0.5825362745476096,23.601802689361076,21,100,79
new_4_1,0.001,128,91.6870741813007,475.5344670287084,1.6153141320556887,0.20475950801296,1.2400892494908704,62,200,138
new_4_1,0.001,512,17.74294166049769,11.475897494246235,5.532995037689625,2.3263128258502497,4.410085054159149,68,200,132
new_4_1,0.001,2048,20.930174788676013,10.749412187198061,8.250738721586446,2.2985276752281596,7.129282065927325,62,200,138
new_4_1,0.01,32,58.526191028615045,65.32219403676635,27.970750907180076,0.35974894378556255,23.009983466452343,49,200,151
new_4_1,0.01,128,69.33289056814175,307.1631119379195,2.0101742440687196,0.54031496774544,1.499066842196401,67,200,133
new_4_1,0.01,512,18.53230682051784,9.958400021383698,5.435530496714402,4.37403928953616,4.31459125105452,72,200,128
new_4_1,0.01,2048,22.163539013125714,11.113289413197897,7.704128365673819,3.3005892829057597,6.337447923800858,70,200,130
new_4_1,0.1,32,140.9950558662146,241.82296761633785,51.305003153936,15.28529118502464,43.40353690475085,48,200,152
new_4_1,0.1,128,64.52434213922066,41.97955844039616,6.046752088762659,26.82886114069056,4.530507627569099,156,200,44
new_4_1,0.1,512,58.385633518863095,11.862405994871292,6.303527799091555,40.14036335354929,4.139257945452252,82,200,118
new_4_1,0.1,2048,67.2268511572543,13.341528026675325,7.100307681582759,43.72963567221769,5.703342293209777,118,200,82
new_4_2,0.0001,32,80.77100081641929,95.21304445852637,34.2939287927068,0.6183033099030225,26.275371274459864,56,200,144
new_4_2,0.0001,128,95.2665599559508,483.70502706122585,1.3433232377806943,0.09121475151684,0.9852933806549028,68,200,132
new_4_2,0.0001,512,18.379339340519312,10.849517602261908,6.447732776288717,2.565750425616,5.198673364535626,54,200,146
new_4_2,0.0001,2048,22.65911585445024,11.022656585377879,7.1255103639859225,1.9412032434784898,5.896297006313578,92,200,108
new_4_2,0.001,32,55.70745494785235,65.59972889582106,27.189300342644497,0.50465935107844,22.86058339371169,42,200,158
new_4_2,0.001,128,104.70426318889757,546.633099082564,1.6687398650440954,0.16902195667984002,1.2980204284199135,61,200,139
new_4_2,0.001,512,17.74294166049769,11.475897494246235,5.532995037689625,2.3263128258502497,4.410085054159149,68,200,132
new_4_2,0.001,2048,22.743740968540173,12.354106835955921,7.817641674074524,2.3809952786467603,6.221851560559618,78,200,122
new_4_2,0.01,32,58.755713426075836,65.44818901999574,27.67953589563106,0.35974894378556255,22.416613517977975,50,200,150
new_4_2,0.01,128,69.33289056814174,307.1631119379195,2.0101742440687196,0.54031496774544,1.499066842196401,67,200,133
new_4_2,0.01,512,18.241365619978865,9.835919399559042,5.286915936990027,3.0944352727404905,4.062220824113721,80,200,120
new_4_2,0.01,2048,22.122690460619733,11.124427804699744,7.91317912568982,3.8625943333825603,6.60426946290821,64,200,136
new_4_2,0.1,32,134.2336723495914,187.54532423242244,54.51217597289621,14.89718296603161,46.55217214024961,46,200,154
new_4_2,0.1,128,74.67469150923822,62.75639185427544,7.952045572074983,29.746958103559844,5.457110280334073,106,200,94
new_4_2,0.1,512,58.575385077560966,11.311763258934745,5.636191212705956,40.513422315240256,3.692478236795315,88,200,112
new_4_2,0.1,2048,67.2268511572543,13.341528026675325,7.100307681582759,43.72963567221769,5.703342293209777,118,200,82
new_4_3,0.0001,32,80.77100081641929,95.21304445852637,34.2939287927068,0.6183033099030225,26.275371274459864,56,200,144
new_4_3,0.0001,128,95.2665599559508,483.7050270612259,1.3433232377806943,0.09121475151684,0.9852933806549029,68,200,132
new_4_3,0.0001,512,18.379339340519312,10.849517602261908,6.447732776288717,2.565750425616,5.198673364535626,54,200,146
new_4_3,0.0001,2048,22.53238571306015,10.84784668100135,6.078102010240123,1.9412032434784898,5.258782819669311,124,200,76
new_4_3,0.001,32,53.90959343823477,66.64307345807748,26.262772348112605,0.50465935107844,22.14351882016931,42,200,158
new_4_3,0.001,128,104.70426318889757,546.633099082564,1.6687398650440954,0.16902195667984002,1.2980204284199135,61,200,139
new_4_3,0.001,512,17.74294166049769,11.475897494246235,5.532995037689625,2.3263128258502497,4.410085054159149,68,200,132
new_4_3,0.001,2048,20.930174788676013,10.749412187198061,8.250738721586446,2.2985276752281596,7.129282065927325,62,200,138
new_4_3,0.01,32,58.755713426075836,65.44818901999574,27.67953589563106,0.35974894378556255,22.416613517977975,50,200,150
new_4_3,0.01,128,69.33289056814175,307.1631119379195,2.0101742440687196,0.54031496774544,1.499066842196401,67,200,133
new_4_3,0.01,512,18.53230682051784,9.958400021383698,5.435530496714402,4.37403928953616,4.31459125105452,72,200,128
new_4_3,0.01,2048,22.122690460619733,11.124427804699744,7.91317912568982,3.8625943333825603,6.60426946290821,64,200,136
new_4_3,0.1,32,140.9950558662146,241.82296761633785,51.305003153936,15.28529118502464,43.40353690475085,48,200,152
new_4_3,0.1,128,69.59951682422944,53.630316565852745,7.026312348459999,26.82886114069056,4.963017173637116,146,200,54
new_4_3,0.1,512,58.575385077560966,11.311763258934745,5.636191212705956,40.513422315240256,3.692478236795315,88,200,112
new_4_3,0.1,2048,66.21850190541525,12.662460869338245,7.678540776075497,43.72963567221769,6.490091895744345,96,200,104
new_4_4,0.0001,32,80.77100081641929,95.21304445852637,34.2939287927068,0.6183033099030225,26.275371274459864,56,200,144
new_4_4,0.0001,128,102.2838749816249,474.4834772079608,1.2908455560017182,0.09121475151684,0.9115224048483358,68,200,132
new_4_4,0.0001,512,18.379339340519312,10.849517602261908,6.447732776288717,2.565750425616,5.198673364535626,54,200,146
new_4_4,0.0001,2048,22.53238571306015,10.84784668100135,6.078102010240123,1.9412032434784898,5.258782819669311,124,200,76
new_4_4,0.001,32,57.50531645746991,64.48916595032598,28.21863071141663,0.5825362745476096,23.52651764048917,42,200,158
new_4_4,0.001,128,117.72145219649443,609.2141358230191,1.7361054415811197,0.16902195667984002,1.352682007913882,60,200,140
new_4_4,0.001,512,17.74294166049769,11.475897494246235,5.532995037689625,2.3263128258502497,4.410085054159149,68,200,132
new_4_4,0.001,2048,20.930174788676013,10.749412187198061,8.250738721586446,2.2985276752281596,7.129282065927325,62,200,138
new_4_4,0.01,32,58.755713426075836,65.44818901999574,27.67953589563106,0.35974894378556255,22.416613517977975,50,200,150
new_4_4,0.01,128,82.11374659392008,356.2611229135933,1.9773440586775197,0.54031496774544,1.47222125306537,68,200,132
new_4_4,0.01,512,18.241365619978865,9.835919399559042,5.286915936990027,3.0944352727404905,4.062220824113721,80,200,120
new_4_4,0.01,2048,22.122690460619733,11.124427804699744,7.91317912568982,3.8625943333825603,6.60426946290821,64,200,136
new_4_4,0.1,32,134.2336723495914,187.54532423242244,54.51217597289621,14.89718296603161,46.55217214024961,46,200,154
new_4_4,0.1,128,69.59951682422944,53.630316565852745,7.026312348459999,26.82886114069056,4.963017173637116,146,200,54
new_4_4,0.1,512,58.575385077560966,11.311763258934745,5.636191212705956,40.513422315240256,3.692478236795315,88,200,112
new_4_4,0.1,2048,66.21850190541525,12.662460869338245,7.678540776075497,43.72963567221769,6.490091895744345,96,200,104
new_5_1,0.0001,32,9.338718275083005,19.700928846877826,2.758080835038566,0.37896958989760365,2.1360538061150236,60,200,140
new_5_1,0.0001,128,0.3726431342954999,1.0038218972803603,0.07606963034438705,0.0259999983985225,0.05926370851513557,55,200,145
new_5_1,0.0001,512,0.6268619886672407,0.6755169549470188,0.1589971146646354,0.15602507900001,0.11146948544704596,60,200,140
new_5_1,0.0001,2048,0.8213783597520523,0.6932544984741859,0.15017285516343667,0.27038741614640993,0.11801243738934088,62,200,138
new_5_1,0.001,32,11.239686226931221,26.71712893593475,2.916373351457991,0.7277800194880575,2.289595196791065,52,200,148
new_5_1,0.001,128,0.39971454943575735,1.2166904574278217,0.08673599778938051,0.0330203230535025,0.06726683187152689,55,200,145
new_5_1,0.001,512,0.6263722514315327,0.70168405935391,0.15935006829957496,0.14214468363264,0.11723825359237808,63,200,137
new_5_1,0.001,2048,0.744679398480145,0.6283892497933075,0.13337269181191502,0.19877615898624,0.08553819001883829,76,200,124
new_5_1,0.01,32,10.890758110654915,26.701857002156103,2.7211443213972,0.6665032452122499,2.2050711456620795,59,200,141
new_5_1,0.01,128,0.4795947680956424,1.0902929402532693,0.0990229566077046,0.0390568105737616,0.08050231231760475,46,200,154
new_5_1,0.01,512,0.7047466735670369,0.8563750764864378,0.15443602803719866,0.19145142016462438,0.11760882279749785,58,200,142
new_5_1,0.01,2048,0.7944878989228704,0.6762525396256771,0.16973746073479484,0.25375322191577765,0.12757738463247598,58,200,142
new_5_1,0.1,32,10.69443390108113,20.26840207627266,2.555428989925799,0.7230251233821455,1.8475700607294991,77,200,123
new_5_1,0.1,128,1.8527962682200843,1.285266731615467,0.21203575161731525,0.9931706400254809,0.14647037104452704,82,200,118
new_5_1,0.1,512,2.4580480953993664,0.8611838275141352,0.15645524714359982,1.7703816641376098,0.1107490374360492,88,200,112
new_5_1,0.1,2048,2.4687911776529456,0.5934046561452124,0.18863573276832013,1.8074791183950403,0.12866763643827556,77,200,123
new_5_2,0.0001,32,9.338718275083005,19.700928846877826,2.758080835038566,0.37896958989760365,2.1360538061150236,60,200,140
new_5_2,0.0001,128,0.3749484049256276,0.9551655121302829,0.07447929095439945,0.0259999983985225,0.05914338224050604,54,200,146
new_5_2,0.0001,512,0.6181879687423338,0.6575342318884456,0.1314198901832444,0.1472048635005796,0.10683397981079122,60,200,140
new_5_2,0.0001,2048,0.8542664506453542,0.7829649490980639,0.15671327542504482,0.26221025698609,0.11866555775546803,61,200,139
new_5_2,0.001,32,12.200691402850675,30.348806077620996,2.9350639409093398,0.58820555335936,2.2106489232748565,57,200,143
new_5_2,0.001,128,0.3424722545527005,0.891108526914032,0.08257425998812444,0.0330203230535025,0.06394041606465539,48,200,152
new_5_2,0.001,512,0.6263722514315327,0.70168405935391,0.15935006829957496,0.14214468363264,0.11723825359237808,63,200,137
new_5_2,0.001,2048,0.7446793984801449,0.6283892497933075,0.13337269181191502,0.19877615898624,0.08553819001883828,76,200,124
new_5_2,0.01,32,10.890758110654915,26.701857002156103,2.7211443213972,0.6665032452122499,2.2050711456620795,59,200,141
new_5_2,0.01,128,0.34651436960957027,0.7715421004741846,0.06872767201874,0.0353204475250225,0.049974739592312786,64,200,136
new_5_2,0.01,512,0.7226727939697852,0.8655411935250065,0.15109586830915997,0.18367835635903687,0.1117197034078641,62,200,138
new_5_2,0.01,2048,0.7619056720658525,0.689251858257399,0.14655614400708222,0.26423067557771285,0.11862702072299748,54,200,146
new_5_2,0.1,32,10.69443390108113,20.26840207627266,2.555428989925799,0.7230251233821455,1.8475700607294991,77,200,123
new_5_2,0.1,128,1.8527962682200843,1.285266731615467,0.21203575161731525,0.9931706400254809,0.14647037104452704,82,200,118
new_5_2,0.1,512,2.4580480953993664,0.8611838275141352,0.15645524714359982,1.7703816641376098,0.1107490374360492,88,200,112
new_5_2,0.1,2048,2.4687911776529456,0.5934046561452124,0.18863573276832013,1.8074791183950403,0.12866763643827556,77,200,123
new_5_3,0.0001,32,9.338718275083005,19.700928846877826,2.758080835038566,0.37896958989760365,2.1360538061150236,60,200,140
new_5_3,0.0001,128,0.3726431342954999,1.0038218972803603,0.07606963034438705,0.0259999983985225,0.05926370851513557,55,200,145
new_5_3,0.0001,512,0.6268619886672407,0.6755169549470188,0.1589971146646354,0.15602507900001,0.11146948544704596,60,200,140
new_5_3,0.0001,2048,0.8542664506453542,0.7829649490980639,0.15671327542504482,0.26221025698609,0.11866555775546803,61,200,139
new_5_3,0.001,32,11.239686226931221,26.71712893593475,2.916373351457991,0.7277800194880575,2.289595196791065,52,200,148
new_5_3,0.001,128,0.3424722545527005,0.891108526914032,0.08257425998812444,0.0330203230535025,0.06394041606465539,48,200,152
new_5_3,0.001,512,0.6263722514315327,0.70168405935391,0.15935006829957496,0.14214468363264,0.11723825359237808,63,200,137
new_5_3,0.001,2048,0.744679398480145,0.6283892497933075,0.13337269181191502,0.19877615898624,0.08553819001883829,76,200,124
new_5_3,0.01,32,10.890758110654915,26.701857002156103,2.7211443213972,0.6665032452122499,2.2050711456620795,59,200,141
new_5_3,0.01,128,0.34651436960957027,0.7715421004741846,0.06872767201874,0.0353204475250225,0.049974739592312786,64,200,136
new_5_3,0.01,512,0.7405989143725334,0.8742419130646213,0.1419543444231144,0.18367835635903687,0.09893985264543703,68,200,132
new_5_3,0.01,2048,0.7619056720658525,0.689251858257399,0.14655614400708222,0.26423067557771285,0.11862702072299748,54,200,146
new_5_3,0.1,32,10.801238622043163,20.239675248238576,2.4940272285901046,0.740940779505889,1.84088118344279,80,200,120
new_5_3,0.1,128,1.8275831358589345,1.2142781053961602,0.20845898335164503,1.0250057980204903,0.14954043568660555,78,200,122
new_5_3,0.1,512,2.4580480953993664,0.8611838275141352,0.15645524714359982,1.7703816641376098,0.1107490374360492,88,200,112
new_5_3,0.1,2048,2.4687911776529456,0.5934046561452124,0.18863573276832013,1.8074791183950403,0.12866763643827556,77,200,123
new_5_4,0.0001,32,10.427976872552438,24.444202698296277,2.750683181704045,0.37843838588837153,2.095539412479667,59,200,141
new_5_4,0.0001,128,0.3726431342954999,1.0038218972803603,0.07606963034438705,0.0259999983985225,0.05926370851513557,55,200,145
new_5_4,0.0001,512,0.6181879687423338,0.6575342318884456,0.1314198901832444,0.1472048635005796,0.10683397981079122,60,200,140
new_5_4,0.0001,2048,0.8542664506453542,0.7829649490980639,0.15671327542504482,0.26221025698609,0.11866555775546803,61,200,139
new_5_4,0.001,32,11.239686226931221,26.71712893593475,2.916373351457991,0.7277800194880575,2.289595196791065,52,200,148
new_5_4,0.001,128,0.3424722545527005,0.891108526914032,0.08257425998812444,0.0330203230535025,0.06394041606465539,48,200,152
new_5_4,0.001,512,0.6263722514315327,0.70168405935391,0.15935006829957496,0.14214468363264,0.11723825359237808,63,200,137
new_5_4,0.001,2048,0.7325512170016854,0.6426755899252246,0.11945266930042761,0.19877615898624,0.07905355211263622,78,200,122
new_5_4,0.01,32,11.047806656722159,26.65281090373284,2.8650395833076345,0.77017000020489,2.392570968597632,52,200,148
new_5_4,0.01,128,0.34651436960957027,0.7715421004741846,0.06872767201874,0.0353204475250225,0.049974739592312786,64,200,136
new_5_4,0.01,512,0.7405989143725334,0.8742419130646213,0.1419543444231144,0.18367835635903687,0.09893985264543703,68,200,132
new_5_4,0.01,2048,0.7944878989228704,0.6762525396256771,0.16973746073479484,0.25375322191577765,0.12757738463247598,58,200,142
new_5_4,0.1,32,10.69443390108113,20.26840207627266,2.555428989925799,0.7230251233821455,1.8475700607294991,77,200,123
new_5_4,0.1,128,1.8401897020395095,1.2503402210808539,0.207631956646945,0.9931706400254809,0.14420749452163387,83,200,117
new_5_4,0.1,512,2.4808297821215763,0.8869688033304937,0.15863924667074536,1.7675811519168103,0.11076175384272033,89,200,111
new_5_4,0.1,2048,2.478307904156709,0.6511190757554124,0.185061071410225,1.8074791183950403,0.12944708810094938,70,200,130
new_6_1,0.0001,32,10.891790798773828,16.043128160940203,5.19040414737376,0.05256615438361,4.487303934426075,38,200,162
new_6_1,0.0001,128,5.230002293275281,11.473660047902738,1.014750896529525,0.005199633608995225,0.8029272990711336,52,200,148
new_6_1,0.0001,512,1.2042609151796255,2.7277229474171936,0.2631280775653967,0.1539633043232964,0.18313592986266466,62,200,138
new_6_1,0.0001,2048,1.2482037524852785,1.6313401121183475,0.31216655734299215,0.20460525144893438,0.2240193513682338,58,200,142
new_6_1,0.001,32,10.517214178653264,20.382183711714422,4.306538892403769,0.0421406954183601,4.044798085059447,38,200,162
new_6_1,0.001,128,4.869437925211571,10.400012460474969,1.1235206618220264,0.026433557056000003,0.882835061404642,58,200,142
new_6_1,0.001,512,1.0913028233556532,2.6497428684798185,0.23648734177099545,0.20023999712978563,0.16325403634111416,64,200,136
new_6_1,0.001,2048,1.0343422188933096,0.9236933138362892,0.2584948569053078,0.2422881677146176,0.196291291165697,64,200,136
new_6_1,0.01,32,10.981014499793131,21.149930592164075,4.6718674896687755,0.05998374908963999,4.384387876297003,33,200,167
new_6_1,0.01,128,7.340638032564534,14.714623596861632,1.2154330633212023,0.020893181861667602,0.8654740453457926,54,200,146
new_6_1,0.01,512,1.345435041669714,2.807846079975915,0.3228231991804038,0.17665166970024998,0.2424872680108004,58,200,142
new_6_1,0.01,2048,1.1242645090770218,1.123948283214138,0.2011681246975354,0.27698449026278565,0.15449877760743613,64,200,136
new_6_1,0.1,32,13.205825054285688,24.955034252607533,4.2541716620484555,0.31569800927401004,3.964222918897714,46,200,154
new_6_1,0.1,128,4.2902282166709185,8.746803963328142,1.4817157147729598,0.7945704272142401,1.224659101798222,36,200,164
new_6_1,0.1,512,3.7382267058524956,1.9758511130474776,0.3382882525076998,2.61837867774025,0.2384001820416678,57,200,143
new_6_1,0.1,2048,3.577521062440516,1.3553218230989645,0.2748239084071149,2.5834971917412104,0.19816964864730005,65,200,135
new_6_2,0.0001,32,10.891790798773828,16.043128160940203,5.19040414737376,0.05256615438361,4.487303934426075,38,200,162
new_6_2,0.0001,128,5.230002293275281,11.473660047902738,1.014750896529525,0.005199633608995225,0.8029272990711336,52,200,148
new_6_2,0.0001,512,1.3518209795965768,2.7766002295110273,0.3193654752937728,0.16876945720336,0.22720245715744442,62,200,138
new_6_2,0.0001,2048,1.26680726555914,1.6305631233069715,0.347224317611869,0.2089019422347264,0.2570816456606661,54,200,146
new_6_2,0.001,32,10.517214178653264,20.382183711714422,4.306538892403769,0.0421406954183601,4.044798085059447,38,200,162
new_6_2,0.001,128,4.803279873356847,10.780741755834232,1.1147013284878502,0.026433557056000003,0.9114056583490435,50,200,150
new_6_2,0.001,512,1.0913028233556532,2.6497428684798185,0.23648734177099545,0.20023999712978563,0.16325403634111416,64,200,136
new_6_2,0.001,2048,1.0346733812618014,0.9223114697521403,0.28099248735057497,0.2422881677146176,0.21447602698736512,60,200,140
new_6_2,0.01,32,11.263578114436841,21.21498688777938,4.722467727997601,0.05998374908963999,4.426397579581114,36,200,164
new_6_2,0.01,128,7.340638032564534,14.714623596861632,1.2154330633212023,0.020893181861667602,0.8654740453457926,54,200,146
new_6_2,0.01,512,1.3477541304565241,2.788368969441451,0.3132289976562569,0.17665166970024998,0.2372696819913291,56,200,144
new_6_2,0.01,2048,1.0265813249591471,1.0218928329742698,0.2229910377821536,0.26387710788609003,0.1683989061352842,62,200,138
new_6_2,0.1,32,13.205825054285688,24.955034252607533,4.2541716620484555,0.31569800927401004,3.964222918897714,46,200,154
new_6_2,0.1,128,4.5239283784591775,8.689855784755624,1.5023189467213198,0.792612722944,1.210547489965218,42,200,158
new_6_2,0.1,512,3.777446559137635,1.99739455430136,0.35685701247063983,2.61837867774025,0.25777537983701054,54,200,146
new_6_2,0.1,2048,3.7613738219350523,1.6742783712792353,0.3075412833973048,2.58679036584004,0.22694170026437388,62,200,138
new_6_3,0.0001,32,10.452138328680444,15.62455532716573,4.861306185284983,0.05256615438361,4.3264909664139655,36,200,164
new_6_3,0.0001,128,5.230002293275281,11.473660047902738,1.014750896529525,0.005199633608995225,0.8029272990711336,52,200,148
new_6_3,0.0001,512,1.2780409473881011,2.7532637911364666,0.2922256892468299,0.1539633043232964,0.2052821679016733,62,200,138
new_6_3,0.0001,2048,1.2482037524852785,1.6313401121183475,0.31216655734299215,0.20460525144893438,0.2240193513682338,58,200,142
new_6_3,0.001,32,10.75914398047305,21.014258783050266,4.331760044647622,0.054167749336915594,4.1185909838220445,38,200,162
new_6_3,0.001,128,4.935595977066294,10.004365436428673,1.1627951043920195,0.031035262878158405,0.8485419835196931,66,200,134
new_6_3,0.001,512,1.0913028233556532,2.6497428684798185,0.23648734177099545,0.20023999712978563,0.16325403634111416,64,200,136
new_6_3,0.001,2048,1.0340110565248175,0.9250729746220849,0.260174042387625,0.25036693454224,0.20238367594871962,60,200,140
new_6_3,0.01,32,10.981014499793131,21.149930592164075,4.6718674896687755,0.05998374908963999,4.384387876297003,33,200,167
new_6_3,0.01,128,6.700399959563061,13.185790924126493,1.3904402534173395,0.0146190201355396,0.9900896975407977,54,200,146
new_6_3,0.01,512,1.3477541304565241,2.788368969441451,0.3132289976562569,0.17665166970024998,0.2372696819913291,56,200,144
new_6_3,0.01,2048,1.0754229170180845,1.0752487346050372,0.2088324526076477,0.26387710788609003,0.1613884118747491,63,200,137
new_6_3,0.1,32,13.205825054285688,24.955034252607533,4.2541716620484555,0.31569800927401004,3.964222918897714,46,200,154
new_6_3,0.1,128,4.5239283784591775,8.689855784755624,1.5023189467213198,0.792612722944,1.210547489965218,42,200,158
new_6_3,0.1,512,3.777446559137635,1.99739455430136,0.35685701247063983,2.61837867774025,0.25777537983701054,54,200,146
new_6_3,0.1,2048,3.393668302945979,0.8959034727575959,0.24771662425648988,2.5834971917412104,0.1839346487722597,62,200,138
new_6_4,0.0001,32,10.891790798773828,16.043128160940203,5.19040414737376,0.05256615438361,4.487303934426075,38,200,162
new_6_4,0.0001,128,5.10137102651384,11.363342985415972,1.0889811232733102,0.0149975121223489,0.8507891491774714,54,200,146
new_6_4,0.0001,512,1.2780409473881011,2.7532637911364666,0.2922256892468299,0.1539633043232964,0.2052821679016733,62,200,138
new_6_4,0.0001,2048,1.26680726555914,1.6305631233069715,0.347224317611869,0.2089019422347264,0.2570816456606661,54,200,146
new_6_4,0.001,32,10.75914398047305,21.014258783050266,4.331760044647622,0.054167749336915594,4.1185909838220445,38,200,162
new_6_4,0.001,128,4.869437925211571,10.400012460474969,1.1235206618220264,0.026433557056000003,0.882835061404642,58,200,142
new_6_4,0.001,512,1.163196815138865,2.6838256870557173,0.29679670745095876,0.18274150154756252,0.2438948246838158,54,200,146
new_6_4,0.001,2048,1.0343422188933096,0.9236933138362892,0.2584948569053078,0.2422881677146176,0.196291291165697,64,200,136
new_6_4,0.01,32,10.698450885149427,21.080867454431043,4.623149587424114,0.0623058410255044,4.248223847368444,32,200,168
new_6_4,0.01,128,6.700399959563061,13.185790924126493,1.3904402534173395,0.0146190201355396,0.9900896975407977,54,200,146
new_6_4,0.01,512,1.3477541304565241,2.788368969441451,0.3132289976562569,0.17665166970024998,0.2372696819913291,56,200,144
new_6_4,0.01,2048,1.0754229170180845,1.0752487346050372,0.2088324526076477,0.26387710788609003,0.1613884118747491,63,200,137
new_6_4,0.1,32,13.398373684695422,25.44523953784214,4.191343902068196,0.32322704313635997,3.942966892997445,46,200,154
new_6_4,0.1,128,4.5239283784591775,8.689855784755624,1.5023189467213198,0.792612722944,1.210547489965218,42,200,158
new_6_4,0.1,512,3.777446559137635,1.99739455430136,0.35685701247063983,2.61837867774025,0.25777537983701054,54,200,146
new_6_4,0.1,2048,3.577521062440516,1.3553218230989645,0.2748239084071149,2.5834971917412104,0.19816964864730005,65,200,135
jin_1_1,0.0001,32,349.8727637250269,672.667005961348,152.93919651291066,0.8320473588556899,145.16796920328397,17,100,83
jin_1_1,0.0001,128,41.69761317090658,132.22693057063876,5.715274386125846,0.08698051968515999,4.668537183744543,24,100,76
jin_1_1,0.0001,512,21.038538619520487,16.47020396485403,7.12713765053736,3.88523875798081,5.854353157730498,26,100,74
jin_1_1,0.0001,2048,22.505013178882983,11.013081941141957,7.2893940471425225,1.5284920876839998,5.845866451983653,40,100,60
jin_1_1,0.001,32,410.42722621168696,690.4357611963109,150.132259494045,0.8969980311600401,131.185154077727,26,100,74
jin_1_1,0.001,128,29.08540146626805,116.8403048070232,3.2118333570064808,0.0735131850289225,2.449609391962432,33,100,67
jin_1_1,0.001,512,20.01459790721947,15.838606658119337,6.930499757656005,1.9705668438534398,5.571561975720047,27,100,73
jin_1_1,0.001,2048,22.700063198122656,12.031146564677922,8.079102654911997,1.76697893786176,7.284183106840391,33,100,67
jin_1_1,0.01,32,302.1600379984078,593.4398979435928,124.60130581487124,0.49465480248899996,125.91286530519515,20,100,80
jin_1_1,0.01,128,55.73963417710731,397.85681722270755,2.737783528354815,0.50018261824881,2.164142652603111,30,100,70
jin_1_1,0.01,512,21.66899218296135,17.701500342465295,7.00319730841808,2.77362943883089,5.928798752356319,29,100,71
jin_1_1,0.01,2048,23.6211254100365,11.459158607697471,6.908855304929999,2.8146105179360097,5.502082160388744,46,100,54
jin_1_1,0.1,32,420.633562359315,719.1630991959032,157.0168839162385,15.83013087687409,139.50368528867847,20,100,80
jin_1_1,0.1,128,38.77519161793648,21.832257672818034,7.615158661189199,16.70772737257569,5.585413523319405,32,100,68
jin_1_1,0.1,512,69.81359872313192,20.558840034105707,9.754155916417492,46.405224131044,7.331437367152042,27,100,73
jin_1_1,0.1,2048,69.98165213409446,12.513934171714086,7.221692851670003,47.664502129072886,5.667839182843355,49,100,51
jin_1_2,0.0001,32,364.4407668776201,688.1903178423272,146.55968913862966,0.63179669662096,137.73302137547734,21,100,79
jin_1_2,0.0001,128,41.69761317090658,132.22693057063876,5.715274386125846,0.08698051968515999,4.668537183744543,24,100,76
jin_1_2,0.0001,512,21.038538619520487,16.47020396485403,7.12713765053736,3.88523875798081,5.854353157730498,26,100,74
