problem,noise_level,sample_size,a0,a1,a2,a3,a4,b0,RMSE_obs_train,R2_obs_train,NRMSEr_obs_train,NRMSEm_obs_train,RMSE_obs_test,R2_obs_test,NRMSEr_obs_test,NRMSEm_obs_test,RMSE_clean_train,R2_clean_train,NRMSEr_clean_train,NRMSEm_clean_train,RMSE_clean_test,R2_clean_test,NRMSEr_clean_test,NRMSEm_clean_test,RMSE_obs_test_x0OOD,R2_obs_test_x0OOD,NRMSEr_obs_test_x0OOD,NRMSEm_obs_test_x0OOD,RMSE_obs_test_x1OOD,R2_obs_test_x1OOD,NRMSEr_obs_test_x1OOD,NRMSEm_obs_test_x1OOD,RMSE_obs_test_x0x1OOD,R2_obs_test_x0x1OOD,NRMSEr_obs_test_x0x1OOD,NRMSEm_obs_test_x0x1OOD,RMSE_clean_test_x0OOD,RMSE_clean_test_x1OOD,RMSE_clean_test_x0x1OOD,estimated_param_name,hessian_train_loss_autodiff,hessian_train_loss_finite_diff,estimated_param_mean,estimated_param_median,estimated_param_diameter,estimated_param_diameter_95,estimated_param_std,a5
new_5_3,0.1,512,,,,6.674144416789589,,-0.1006134808104883,13.82899,0.061353087,0.14502606,-4.1009145,12.987671,0.083770394,0.13791198,-4.3775244,13.7606945,0.06096661,0.14705464,-4.0721984,12.899187,0.0844329,0.14117293,-4.2768307,8.457299,0.11039519,0.1688738,-2.5681322,8.359663,-7.4361763,0.44281954,215.8693,7.4568915,-12.161516,0.59263885,-15.977544,8.339577,8.244805,7.338247,a3,0.27184104919433594,0.28095741403901664,-107.91186099464416,7.179753530214228,374.1638863580637,343.1645335102382,137.7438417678506,
new_5_3,0.1,2048,,,,6.675421325151079,,-0.0602168116848739,12.59427,0.042261958,0.13715693,-6.480133,12.924701,0.025708854,0.13697617,-4.5664835,12.467453,0.04252249,0.13632536,-6.3568225,12.885823,0.024599493,0.13818187,-4.478462,8.383502,0.0538404,0.16611205,-3.0214615,5.419185,-2.4672923,0.3057766,-39.28939,4.5471225,-4.644088,0.38452026,-12.345386,8.354726,5.236567,4.2810426,a3,0.0820309966802597,0.0521843615353359,1.0723357965234839,7.1762141297381286,129.31182928599205,116.02033605890533,44.13436607908804,
new_5_4,0.0001,32,,,,,-0.0452487670720759,-0.9805298307007704,15.645494,0.0019407272,0.19534756,-7.202902,13.257083,0.04851067,0.14680378,-5.097971,15.645381,0.0019453168,0.19534303,-7.204343,13.257116,0.048509896,0.14680488,-5.097972,8.649979,0.055962026,0.180473,-2.7530158,6.591345,-5.9961376,0.48590654,41.33649,5.554792,-15.423403,0.7166426,-14.893723,8.650004,6.5914497,5.5547647,a4,4.77021598815918,5.252639709851792,0.7265966511384767,-0.045085965608251746,9.86901662045878,9.257131842260966,2.4719139692355925,
new_5_4,0.0001,128,,,,,-0.0033841747185232,-0.9453386340013048,13.501514,0.024147868,0.15587223,-6.0775642,14.26847,0.041988075,0.15555091,-5.041516,13.501252,0.024146378,0.15587236,-6.076813,14.268479,0.04198861,0.15554804,-5.041598,8.454698,0.03964615,0.16753484,-2.809208,6.3968906,-5.908269,0.46113575,361.51727,5.442915,-13.843502,0.6828919,-13.864518,8.454722,6.396942,5.4429398,a4,4.558929920196533,3.8355819924618118,-0.42034347332534616,-0.00335981764696305,9.006611096259439,8.482852130217767,1.8261190470040782,
new_5_4,0.0001,512,,,,,-0.0541019867804525,-1.3557554147534454,13.79605,0.056135833,0.1474316,-4.0826697,12.93795,0.07892299,0.14159283,-4.289753,13.796052,0.05613488,0.14743249,-4.0826616,12.937945,0.07892263,0.14159712,-4.2896814,8.457426,0.08876705,0.17404887,-2.580304,8.647782,-11.153439,0.621881,132.8393,7.7578783,-29.40177,0.9947386,-17.741266,8.457434,8.647797,7.757904,a4,9.900882720947266,9.699619482717026,-0.05409452316935032,-0.0540948731081042,6.695452575460059e-05,2.306560636610583e-05,6.053753009018866e-06,
new_5_4,0.0001,2048,,,,,-0.0012793092911062,-0.8201529060898679,12.494457,0.038379848,0.13662274,-6.370649,12.9124775,0.020557463,0.13847418,-4.4877987,12.494397,0.03837949,0.13661999,-6.37056,12.912504,0.020556033,0.13846798,-4.487735,8.461696,0.028273225,0.16772942,-2.9982584,5.6416435,-3.8313189,0.41096148,-37.705696,4.722916,-9.910499,0.6014052,-10.62723,8.46177,5.641618,4.7228365,a4,3.181631326675415,3.261114812858068,-0.07828175712238944,-0.00123768215826895,17.86760935699774,7.559085637437272,1.8573779704623934,
new_5_4,0.001,32,,,,,-0.0450943929623092,-0.9823688303935684,15.646409,0.0019129515,0.19538698,-7.189911,13.255945,0.04864043,0.1467846,-5.097638,15.645271,0.0019593239,0.19534168,-7.2042923,13.2562685,0.04863161,0.1467955,-5.0976458,8.648818,0.056157053,0.18044837,-2.7527893,6.601262,-6.0181336,0.48718286,41.626617,5.566411,-15.4657135,0.7178529,-14.929306,8.649068,6.602299,5.566125,a4,4.788125991821289,4.813910862822013,0.7266004146439312,-0.04508581480109505,9.868864421542566,9.257098718731916,2.4719146868552633,
new_5_4,0.001,128,,,,,-0.0033791193500184,-0.9444472632661624,13.504112,0.02412802,0.15587372,-6.084435,14.268858,0.041920543,0.15558188,-5.0409465,13.50149,0.024112105,0.1558751,-6.07692,14.26895,0.04192537,0.15555318,-5.0417643,8.454976,0.039479017,0.1674268,-2.8084786,6.39133,-5.897971,0.46064708,367.04565,5.4373865,-13.797429,0.68373615,-13.839709,8.455211,6.3918324,5.437619,a4,4.550336837768555,4.679555814846026,-0.4203433079578106,-0.00335980750310615,9.00661500260017,8.482859056204338,1.826120109902049,
new_5_4,0.001,512,,,,,-0.0541407308090399,-1.355708849923137,13.796048,0.05614394,0.14742371,-4.0827456,12.937997,0.07892591,0.14155428,-4.2903976,13.796049,0.056135297,0.14743246,-4.082661,12.937944,0.07892275,0.1415971,-4.289681,8.457326,0.088772714,0.17406034,-2.5801637,8.647216,-11.151664,0.6213336,133.31718,7.757197,-29.377035,0.9948011,-17.728956,8.457389,8.64735,7.7574415,a4,9.900201797485352,10.066792015095416,-0.054094831296081114,-0.054094940802372496,6.991257058600042e-05,2.3817251532193273e-05,6.986953514285885e-06,
new_5_4,0.001,2048,,,,,-0.0013703387887527,-0.8200710561728168,12.495008,0.03838122,0.13663974,-6.3714485,12.912253,0.02056849,0.13853024,-4.48838,12.494404,0.038378477,0.13662006,-6.370564,12.912517,0.020554304,0.1384681,-4.487739,8.460985,0.028303325,0.16778567,-2.9984617,5.6411967,-3.8289776,0.41190913,-37.72927,4.722901,-9.911973,0.6016246,-10.643612,8.461727,5.6409225,4.7220907,a4,3.1809964179992676,3.2955302913251217,-0.07828282284626784,-0.00123828786044405,17.86760790549345,7.559098862048615,1.8573780295777156,
new_5_4,0.01,32,,,,,-0.0451127563077952,-1.0006493560552727,15.655785,0.0016849041,0.19578469,-7.0627165,13.244883,0.05000937,0.14659642,-5.0944295,15.643787,0.0021486282,0.19532314,-7.203609,13.247255,0.04992491,0.14669569,-5.09418,8.636911,0.058453143,0.17967737,-2.750426,6.696687,-6.205488,0.49220765,44.688797,5.6786313,-15.673765,0.728326,-15.275642,8.638,6.705347,5.6738677,a4,4.967984199523926,4.782265733638269,0.7266069002973253,-0.04508604787271745,9.8689026315213,9.257035372664951,2.471931983043606,
new_5_4,0.01,128,,,,,-0.0033972892360806,-0.935578714388454,13.530797,0.023929596,0.15589671,-6.154184,14.273273,0.041247427,0.15557843,-5.035454,13.503848,0.023771107,0.15590234,-6.0779815,14.273615,0.041298866,0.15560402,-5.043412,8.458754,0.03781426,0.16637388,-2.8015373,6.337188,-5.7783403,0.45587626,434.1648,5.3837514,-13.234357,0.6720927,-13.597884,8.460007,6.34082,5.384482,a4,4.465280532836914,4.269563191883208,-0.4203444152179224,-0.00335971944434265,9.006626758471867,8.482931325833885,1.8261295605479069,
new_5_4,0.01,512,,,,,-0.0541056574248333,-1.3554804148507498,13.796781,0.05620116,0.14735308,-4.0837245,12.939363,0.07892573,0.14117968,-4.297156,13.796171,0.056118548,0.14743376,-4.082697,12.938084,0.07890296,0.14159863,-4.289727,8.458032,0.08867651,0.17421035,-2.5792813,8.645957,-11.108703,0.6162226,138.36644,7.7550287,-28.883274,0.94707793,-17.61724,8.457555,8.646182,7.756238,a4,9.896865844726562,9.878080277303525,-0.0540941225423475,-0.05409509532019035,9.696982681520194e-05,2.409909449400255e-05,8.29393111836543e-06,
new_5_4,0.01,2048,,,,,-0.0012654331974997,-0.8194310799540836,12.501335,0.03835851,0.13665746,-6.379872,12.910795,0.020646274,0.13910182,-4.4944744,12.494689,0.03833455,0.13662317,-6.370709,12.912839,0.02050531,0.13847156,-4.487851,8.455664,0.028396428,0.16838631,-3.0011322,5.6416583,-3.8033051,0.41682196,-38.00009,4.7282357,-9.872897,0.60452896,-10.822833,8.462162,5.637592,4.718548,a4,3.1760334968566895,3.1406067932948645,0.0071019493205414005,-0.00123750377011955,17.86760385958834,15.53626366703936,2.0465714091725746,
new_5_4,0.1,32,,,,,-0.0451093634896212,-1.1835924621889662,15.813508,-0.0010905266,0.20063697,-6.0313954,13.223564,0.06246525,0.14469679,-5.096698,15.632224,0.0036232471,0.19517876,-7.198284,13.160934,0.06226611,0.1457398,-5.0609856,8.666479,0.07669556,0.16194089,-2.7742393,7.8090343,-6.0444155,0.4456766,124.86386,6.9595428,-9.402911,0.4656604,-19.295969,8.535589,7.7495565,6.7581954,a4,6.950575828552246,8.039463011755288,0.6463915405240104,-0.04508576566301285,9.869095257192521,8.898112766615743,2.3590115073870876,
new_5_4,0.1,128,,,,,-0.0034041048645764,-0.84697947411149,13.8687725,0.021680117,0.15692702,-6.9676495,14.376283,0.034050345,0.1540035,-5.001831,13.5283785,0.020221233,0.15618554,-6.089022,14.32113,0.034905493,0.15612201,-5.060201,8.604859,0.019822657,0.15574108,-2.769151,5.950745,-3.5965257,0.33287215,-438.52182,5.024766,-5.1647234,0.39044493,-11.785478,8.509882,5.83591,4.8563113,a4,3.659602642059326,3.542242183129929,-0.4203697116197901,-0.0033599097207069,9.006164238690639,8.48355352480064,1.8262211322351132,
new_5_4,0.1,512,,,,,-0.0541424851057264,-1.3529172613959537,13.866123,0.056305468,0.14541547,-4.111926,13.027832,0.0780952,0.13833843,-4.391061,13.797285,0.05596608,0.14744566,-4.083027,12.939366,0.07872033,0.14161268,-4.2901525,8.573414,0.08579993,0.17119235,-2.6033914,8.740011,-8.221298,0.46296695,225.69092,7.8516283,-13.591829,0.6240107,-16.823328,8.45868,8.63113,7.740698,a4,9.85947322845459,10.286323174568679,-0.05409572566060611,-0.054095106927066,6.474048901479457e-05,2.4656826207301863e-05,6.748640719585845e-06,
new_5_4,0.1,2048,,,,,-0.0012333721520887,-0.8127605922815918,12.62349,0.03781259,0.13747516,-6.495168,12.954236,0.021250904,0.13728918,-4.5769186,12.497365,0.03792268,0.13665244,-6.3720737,12.915909,0.02003944,0.13850449,-4.4889183,8.493273,0.028900743,0.16828707,-3.0610235,5.771966,-2.933417,0.3256822,-41.84707,4.930076,-5.634799,0.41690412,-13.3851,8.465703,5.600179,4.6786623,a4,3.1245360374450684,3.1007617735667736,-0.07828260274307625,-0.0012372090525969502,17.867550931404608,7.559198488599865,1.8573808738394955,
new_6_1,0.0001,32,,7.251526927120124,,,,-4.241151025042747e-09,13.161013,0.09891409,0.16936041,7.1156034,15.055145,-0.038390994,0.10434693,7.6370263,13.161244,0.0989117,0.16935803,7.1144958,15.055144,-0.038390517,0.10434664,7.6370764,6390.0405,-1290.5442,7.7236905,75.16878,5.3685894,-0.48760033,0.12155813,5.133877,6402.1934,-55456.594,45.845367,553.4954,6390.0405,5.368582,6402.1934,a1,65.91231536865234,65.41714807587728,0.2378254832870541,8.27519708943117e-08,17.007479030259468,13.212998683314055,2.369376961720872,
new_6_1,0.0001,128,,2.6133348471589857,,,,-0.0007891396879785,11.231513,0.0064863563,0.12791622,-11.27432,13.445625,-0.011029601,0.093471274,8.700671,11.2315,0.006487608,0.12791784,-11.275097,13.445653,-0.0110298395,0.09347065,8.700689,205.98183,-0.30101538,0.24057621,2.530558,4.8183355,-0.11665082,0.097550765,5.272523,41.219032,-0.98142624,0.29632878,3.7332551,205.98186,4.8183227,41.218987,a1,-7.167342662811279,-7.115584082410882,0.1898314701798882,-8.200011793238774e-08,17.008544972914834,13.225834033680528,2.381817429019309,
new_6_1,0.0001,512,,5.912491757105974e-05,,,,0.9365225484203112,16.025625,4.7683716e-07,0.11477701,11.408816,14.646856,-1.7881393e-06,0.104890704,10.579037,16.025587,4.7683716e-07,0.11477851,11.409167,14.646811,-1.7881393e-06,0.10489017,10.578982,187.90111,-0.18003392,0.21943727,2.512084,4.881055,-0.0034601688,0.10682824,4.3677907,29.382214,-0.12016177,0.21802649,2.664219,187.9012,4.881052,29.382246,a1,16.006141662597656,16.091485747438128,0.21315960713082874,1.832014177396395e-07,17.00954992175928,13.230772316198195,2.391950046670798,
new_6_1,0.0001,2048,,0.0001318012106071,,,,1.2338407446095607,15.640809,3.2186508e-06,0.10689399,8.450867,14.224931,-0.00073826313,0.105699465,9.716803,15.640811,3.2186508e-06,0.10689514,8.450681,14.224945,-0.00073838234,0.10570091,9.716876,189.27762,-0.17580259,0.2267406,2.5223417,4.7292852,-0.023510337,0.10905005,4.1733084,30.748478,-0.13295269,0.22317494,2.4827216,189.2777,4.7293625,30.748562,a1,23.91472816467285,23.754101420081497,0.2132415268102353,8.905811523117943e-07,17.008898077254504,13.224362384541923,2.3611506367342887,
new_6_1,0.001,32,,7.251526928605567,,,,-4.242334441364968e-09,13.158807,0.09895235,0.1693802,7.125523,15.0552435,-0.038405538,0.10435015,7.636621,13.161119,0.09892887,0.16935644,7.1144285,15.055221,-0.038401127,0.10434717,7.637115,6391.8027,-1291.2538,7.725798,75.19018,5.3690176,-0.4875511,0.12154936,5.1340723,6403.977,-55487.586,45.864155,553.6923,6391.803,5.368925,6403.977,a1,66.14031982421875,65.65726560868477,0.23782518070702463,-1.428846105334781e-08,17.00747903010072,13.21299864794777,2.36937698987887,
new_6_1,0.001,128,,2.613334819305161,,,,-0.0007896372371792,11.231589,0.0064834356,0.12790103,-11.267288,13.445376,-0.011026859,0.093476914,8.700506,11.231453,0.006495893,0.12791732,-11.27505,13.445648,-0.011029005,0.09347061,8.7006855,205.98703,-0.30108547,0.24057856,2.5306134,4.8185873,-0.116701365,0.09754546,5.2717366,41.227505,-0.9821973,0.2963835,3.7338738,205.98721,4.8184423,41.227036,a1,-7.168770790100098,-7.087578371793654,0.18983261635898405,1.072220914230288e-07,17.00854497267905,13.225834007076042,2.38181731934717,
new_6_1,0.001,512,,5.751466398503676e-05,,,,0.9368000688068482,16.02597,4.7683716e-07,0.11476361,11.405658,14.647284,-1.7881393e-06,0.1048956,10.579535,16.025587,4.7683716e-07,0.11477851,11.409167,14.646811,-1.9073486e-06,0.10489017,10.578982,187.9004,-0.18003178,0.219436,2.5120828,4.8811255,-0.0034614801,0.10685381,4.3663926,29.381792,-0.12013888,0.21800396,2.6643133,187.90103,4.881078,29.38211,a1,16.007728576660156,15.937224304707343,0.21315995165166476,3.9136620541380216e-07,17.009549921017395,13.230772316090135,2.391950013490827,
new_6_1,0.001,2048,,4.351581167182515e-05,,,,1.2336752502986037,15.640813,1.0728836e-06,0.10688378,8.452553,14.22481,-0.00073826313,0.105686545,9.7161455,15.640828,1.0728836e-06,0.10689525,8.45069,14.224945,-0.00073838234,0.10570091,9.716876,189.2774,-0.17580914,0.22674707,2.5223303,4.728651,-0.023554206,0.10908813,4.173808,30.748009,-0.13298512,0.22317146,2.4826565,189.278,4.729403,30.74885,a1,23.904064178466797,23.86927141628803,0.21323805422239941,4.2405459376246457e-07,17.008898083773477,13.224362399386592,2.3611509094397056,
new_6_1,0.01,32,,7.251526928809426,,,,-4.254168571531205e-09,13.137284,0.09932315,0.16958569,7.226744,15.056801,-0.038547873,0.10432719,7.632859,13.159865,0.09910047,0.1693403,7.1137505,15.055987,-0.038506866,0.10435248,7.637504,6409.4272,-1298.3582,7.7468824,75.40431,5.374975,-0.4866042,0.121499665,5.137631,6421.8125,-55796.61,46.05228,555.6634,6409.434,5.3723598,6421.815,a1,68.42684936523438,67.96338301922252,0.23782558136606305,2.809534753226614e-08,17.007479029455865,13.212998678020533,2.3693770853094565,
new_6_1,0.01,128,,2.6133348434570225,,,,-0.0007946140947569,11.232906,0.0064548254,0.12775573,-11.198011,13.443281,-0.0109990835,0.09340088,8.699116,11.230984,0.0065789223,0.12791197,-11.274579,13.445599,-0.011021733,0.09347027,8.700654,206.0392,-0.30178738,0.24060239,2.5311687,4.82231,-0.11714101,0.09751681,5.265204,41.31246,-0.9899156,0.29693264,3.7400796,206.04086,4.8196435,41.307648,a1,-7.182853698730469,-7.117777713922063,0.18983163214094184,-7.61934458305743e-08,17.00854497915395,13.225833955661635,2.3818174184912344,
new_6_1,0.01,512,,1.1883275577789803e-05,,,,0.9395285070317914,16.030209,2.3841858e-07,0.1146354,11.374734,14.65234,-2.9802322e-06,0.10495016,10.585088,16.02559,0.0,0.11477854,11.40917,14.646819,-2.861023e-06,0.104890235,10.578988,187.89345,-0.18001139,0.21942332,2.5120702,4.884071,-0.0034780502,0.10714428,4.354458,29.378014,-0.11991227,0.21778227,2.6652956,187.8995,4.881351,29.380848,a1,16.021501541137695,16.10227900528116,0.2131582850764243,1.2076477844752446e-07,17.009549920603128,13.230772298392434,2.391950140229305,
new_6_1,0.01,2048,,6.223663050698936e-05,,,,1.2312583175500291,15.641383,1.4901161e-06,0.106785454,8.469744,14.224198,-0.0007208586,0.10556198,9.709987,15.640825,1.4901161e-06,0.10689524,8.450688,14.224846,-0.00072455406,0.10570017,9.716808,189.27345,-0.1758523,0.22680973,2.522191,4.7235556,-0.023548245,0.10949982,4.1799245,30.742043,-0.13318276,0.22312735,2.481903,189.27934,4.728838,30.75005,a1,23.745698928833008,23.827514866070487,0.2132382620223246,1.4918017762289934e-07,17.008898082475245,13.224362482689473,2.3611509496137106,
new_6_1,0.1,32,,7.251526928155291,,,,-4.372509867381726e-09,12.976466,0.10168874,0.17242981,8.484521,15.13014,-0.039674997,0.10278335,7.624598,13.147678,0.10076833,0.16918346,7.1071625,15.063756,-0.039578795,0.10440633,7.6414447,6585.678,-1370.3956,7.9576597,77.54786,5.5975223,-0.43763006,0.12463971,5.3281846,6600.17,-58799.773,47.580284,575.5428,6585.7393,5.4069724,6600.1953,a1,91.93524932861328,91.58981586372717,0.23782782074647968,1.2797326700383636e-07,17.007479029696967,13.212998582735354,2.369378013101489,
new_6_1,0.1,128,,2.613334909410883,,,,-0.0008443813482991,11.3022175,0.006060362,0.12695315,-10.602847,13.461941,-0.010644317,0.092833236,8.710846,11.226317,0.0074041486,0.12785883,-11.269895,13.445141,-0.01095283,0.09346709,8.700357,206.56624,-0.30884147,0.24084632,2.5367858,4.977918,-0.11507809,0.09541948,5.3280034,42.182762,-1.067354,0.30255976,3.8037374,206.57979,4.8317466,42.122574,a1,-7.3022613525390625,-7.242709511277131,0.1898311081272589,-3.5544502315501765e-08,17.00854497905039,13.225834122525129,2.381817469372917,
new_6_1,0.1,512,,8.423139305614899e-06,,,,0.967469010702658,16.14899,1.1920929e-07,0.11391143,11.127967,14.781524,-2.2053719e-05,0.10606091,10.697629,16.025658,-8.46386e-06,0.11477902,11.409218,14.646949,-2.0742416e-05,0.10489116,10.5790825,187.8285,-0.17977703,0.21902871,2.5120072,5.12956,-0.0032527447,0.111987494,4.425741,29.376825,-0.11724043,0.21585567,2.6785114,187.88316,4.884037,29.367157,a1,16.17747688293457,16.01459035782682,0.21315508155882332,-8.247259248800845e-08,17.009549921209473,13.230772297901861,2.391950192824345,
new_6_1,0.1,2048,,3.054714981871209e-05,,,,1.2065553592517886,15.716858,7.1525574e-07,0.10628422,8.684051,14.289246,-0.00055372715,0.10485384,9.697084,15.640884,-6.0796738e-06,0.10689564,8.45072,14.2239,-0.0005912781,0.10569315,9.716163,189.24077,-0.17628014,0.2272105,2.5208902,4.891993,-0.021416545,0.11149241,4.4420624,30.723312,-0.13482976,0.22156607,2.477682,189.29376,4.7234173,30.762842,a1,22.162792205810547,22.252231985930848,0.1867662115433164,5.2852041795707785e-08,17.008898079769843,13.224362407279116,2.378256242535841,
new_6_2,0.0001,32,,,-17.090230069866053,,,-7.53950543315829,13.987391,-0.017796755,0.17999454,7.5623913,14.905157,-0.017803788,0.10330737,7.560942,13.987658,-0.017802358,0.17999227,7.5612254,14.905157,-0.01780355,0.10330708,7.560992,197.08353,-0.22857797,0.23821636,2.3183777,4.524179,-0.056441545,0.10243859,4.3263836,29.544558,-0.18102324,0.21156517,2.554246,197.08354,4.5241346,29.544598,a2,-2.8090562409488484e-06,-2.8500922724349865e-06,-6.2507469540158676,-4.353847817418291,25.909766088682826,25.156099374663153,7.392846097768714,
new_6_2,0.0001,128,,,-8.925360112773818,,,-566.4998939924681,11.162267,0.018699229,0.12712756,-11.204809,13.482142,-0.016528845,0.09372514,8.724301,11.162254,0.018700361,0.1271292,-11.205583,13.48217,-0.016529083,0.093724504,8.724319,199.85773,-0.22480369,0.23342358,2.4553213,4.891788,-0.15095556,0.09903786,5.3528996,33.001877,-0.2701633,0.23725462,2.989018,199.85774,4.8917747,33.001823,a2,-2.299161195755005,-2.295732071380145,-5.266084778155798,-4.474328115975757,23.853374571812477,23.07797794537929,6.5017780726415495,
new_6_2,0.0001,512,,,-10.482672689789492,,,3328.3128074862507,16.07505,-0.006177306,0.115131006,11.444003,14.744032,-0.013314962,0.10558661,10.649223,16.075012,-0.0061774254,0.1151325,11.444355,14.743989,-0.013315439,0.1055861,10.649172,186.46391,-0.16205156,0.21775886,2.4928699,4.7512784,0.049190104,0.10398792,4.251661,28.344631,-0.04244554,0.21032727,2.5701368,186.46399,4.7512684,28.344658,a2,1.5873881578445435,1.585165170817658,-6.408183262894465,-4.40875129539068,33.13778477056838,27.68122064415634,7.6744473455023385,
new_6_2,0.0001,2048,,,-5.676385143554389,,,36.48632828539509,15.693644,-0.0067641735,0.10725507,8.479414,14.287488,-0.009559631,0.1061643,9.759534,15.693653,-0.006765127,0.10725628,8.479231,14.287503,-0.009559751,0.10616576,9.759609,187.3597,-0.15209484,0.22444306,2.4967833,4.5097976,0.069288015,0.103989005,3.9796238,29.29935,-0.028680444,0.21265706,2.3657148,187.35977,4.5098815,29.299444,a2,1.7205533981323242,1.729060633577016,-6.439126433875463,-4.123156665884116,28.188198600065306,27.437945950972455,7.789078871232891,
new_6_2,0.001,32,,,-16.0195835310701,,,-5.396637550642305,13.984999,-0.017746449,0.18001494,7.572908,14.905166,-0.017805934,0.103309944,7.5604954,13.987658,-0.017802238,0.17999227,7.5612254,14.905157,-0.017803669,0.10330708,7.560992,197.0834,-0.22857344,0.23821552,2.318397,4.524603,-0.056435943,0.10243262,4.3266087,29.544197,-0.18099618,0.21159033,2.554412,197.08356,4.5241356,29.544605,a2,-5.860398232471198e-06,-5.8413412867696645e-06,-6.1588807047308975,-4.355381630105217,25.685438276811205,24.975431472523344,7.29754790891469,
new_6_2,0.001,128,,,-8.808155253288227,,,-504.1453678171956,11.162313,0.018701494,0.12711215,-11.197793,13.481915,-0.01652944,0.09373094,8.724151,11.162175,0.018714428,0.1271283,-11.205503,13.48219,-0.016531944,0.09372464,8.724332,199.85863,-0.22481894,0.23342101,2.4553242,4.892082,-0.15102577,0.09903326,5.352143,33.003483,-0.27025914,0.23726122,2.9890444,199.85881,4.891938,33.00296,a2,-2.2994813919067383,-2.2976082018314834,-5.2430695230761435,-4.474070391818978,23.870844323707665,23.00908912555392,6.49228514508574,
new_6_2,0.001,512,,,-4.3976359189039895,,,6.100720414234566,16.074533,-0.0060691833,0.11511137,11.44022,14.734879,-0.011998177,0.1055229,10.642803,16.074144,-0.0060687065,0.11512629,11.443737,14.734434,-0.012002587,0.10551767,10.64227,186.84218,-0.16677773,0.21820016,2.497935,4.790147,0.033596814,0.10486218,4.285008,28.578772,-0.059747577,0.21204579,2.591496,186.84279,4.7900167,28.579042,a2,0.8640148639678955,0.8661386634311345,-6.136041534754218,-4.374461511240934,29.095422934374916,26.957956554977308,7.462522000467698,
new_6_2,0.001,2048,,,-7.905563771079255,,,339.07080260535594,15.693564,-0.0067555904,0.10724427,8.481061,14.287367,-0.009559512,0.10615133,9.758875,15.693651,-0.0067647696,0.10725627,8.47923,14.287506,-0.009560108,0.10616578,9.759611,187.35893,-0.15209436,0.22444881,2.4967647,4.509045,0.069309115,0.10402191,3.97997,29.29838,-0.028673172,0.21264994,2.3656106,187.35953,4.509865,29.299309,a2,1.7204736471176147,1.7288262560605365,-6.321093840232764,-4.123341537643995,28.17179413709279,26.960752490762196,7.6609813053137295,
new_6_2,0.01,32,,,-16.64192212258166,,,-8.504732226379675,13.961563,-0.01724577,0.18022607,7.6801753,14.905832,-0.017825961,0.10328114,7.5563273,13.987658,-0.017802358,0.17999227,7.5612254,14.905157,-0.01780355,0.10330708,7.560992,197.08205,-0.22852659,0.23820715,2.3185904,4.530821,-0.05632174,0.10241781,4.3307524,29.540808,-0.18071496,0.21184386,2.5560923,197.08356,4.524135,29.544603,a2,-4.912784788757563e-06,-4.927837021951997e-06,-6.217413991676467,-4.370854377952572,28.538903044941613,24.799743686370704,7.398336244704727,
new_6_2,0.01,128,,,7.340523731472074,,,-4.9201969603018045e-05,11.163293,0.018731236,0.12696399,-11.128614,13.480051,-0.01653719,0.09365635,8.72291,11.161331,0.018862724,0.12711868,-11.204656,13.482399,-0.016563535,0.09372609,8.724467,199.86842,-0.22497916,0.23339646,2.4553614,4.896302,-0.15168643,0.09901309,5.345992,33.02036,-0.2712649,0.23733328,2.989383,199.87012,4.8936667,33.014957,a2,-2.302902936935425,-2.2802802820991386,-5.307235458340474,-4.467959156215105,26.262492808978635,23.690042995344054,6.599919731856411,
new_6_2,0.01,512,,,-6.777258912068936,,,75.98808961472842,16.079119,-0.0061113834,0.11498517,11.409439,14.745489,-0.012758017,0.10561736,10.65238,16.074514,-0.0061149597,0.11512894,11.444,14.740294,-0.012807608,0.10555964,10.646503,186.59651,-0.16377759,0.21790875,2.4947307,4.7684827,0.04345727,0.104608566,4.251404,28.424778,-0.048415184,0.21071585,2.5788143,186.60252,4.7649307,28.42698,a2,1.2860543727874756,1.334493899523409,-6.196061747474721,-4.405528481092408,25.95823791380967,25.257768784995168,7.342074743871177,
new_6_2,0.01,2048,,,-8.424626056385542,,,568.9426945050077,15.693518,-0.0066758394,0.107141376,8.497974,14.28679,-0.009547353,0.10602649,9.752713,15.69368,-0.006768465,0.107256465,8.479245,14.28746,-0.00955379,0.10616544,9.75958,187.35733,-0.15216517,0.2245136,2.4966574,4.5042996,0.06926757,0.1044171,3.9859028,29.292593,-0.02884543,0.21260716,2.3648844,187.36331,4.510141,29.30146,a2,1.7043029069900513,1.7084776982855236,-6.1855637718798535,-4.125309027881384,28.95690059720383,26.13412226207833,7.503461149049204,
new_6_2,0.1,32,,,-14.40106187066666,,,-0.0842651521481131,13.776406,-0.01247859,0.18305933,9.007553,14.97074,-0.017883897,0.1017005,7.544271,13.987658,-0.017802358,0.17999227,7.5612254,14.905157,-0.01780355,0.10330708,7.560992,197.07271,-0.2280463,0.23812848,2.320576,4.7851896,-0.05063963,0.10655154,4.5549393,29.535633,-0.17751217,0.21292084,2.5755427,197.08354,4.5241337,29.544592,a2,-4.167757197137689e-07,-4.3114155220276857e-07,-6.299201262579374,-4.540679368074249,26.841151317402222,24.670680934529273,7.357029379488059,
